genome	E25	E31	H19	H40	H45	P33	E44	E56	H06	H43	P05	P65	P75	H09	H47	P43	P45	E18	E48	H34	H37	P09	P64	E58	P36	P58	E27	H08	H20	H23	P53	E34	H16	H25	P14	P34	P51	P60	P72	H32	P48	H07	H12	P01	E30	H10	P47	P67	P79	H39	P25
EH_bin.22	0.001401486	7.7361474e-4	0.002193405	8.941467e-4	0.0010581944	0.054760184	0.0012167165	0.9986113	9.342089e-4	0.0024783302	0.0029172874	0.9992892	0.005582805	7.912283e-4	0.0020390274	0.017139366	0.004684514	0.4430751	0.009384914	0.0016546376	0.0040728743	0.0034747045	0.33489162	0.0010015548	0.005307895	0.0011162156	0.12837411	4.0718383e-4	0.0013279235	0.0030851343	0.003339322	0.30931672	0.0011687109	0.0023477827	0.001127958	0.0017247465	0.0026845124	0.005945782	4.924887e-4	0.0060694222	0.067143545	0.0010820245	0.02238544	0.001582802	0.0010388541	0.00151442	0.9296891	0.0013942334	0.004663792	0.0012015204	8.0193457e-4
EH_bin.23	0.24350724	0.12457613	0.0015530458	8.588537e-4	0	0.004601114	0.003148956	3.099819e-4	0.001319906	1.3643385e-4	0	4.861436e-5	2.1118496e-4	0.0039074444	0.0011881768	6.847829e-4	3.4500514e-5	4.7830257e-4	0.008997839	1.7511625e-4	1.3695659e-4	0	0	0	9.6235523e-4	4.234154e-5	0.03961809	4.7046156e-5	0.0021855552	3.324595e-4	0.0025446743	0.98374134	0.003634577	0.001118653	0	0	4.1139248e-4	0	0	0	0	0.0015342274	2.4411727e-4	1.1813812e-4	0.47255144	8.8342225e-5	0	0.0013747932	0	0	0.0015587959
EH_bin.24	8.9062913e-4	0.009181331	0.0010763347	0.0038862831	0	0	0	1.1153167e-4	0	0.0026745945	0	0.0014547844	0.00544123	0	0	0.008891132	0.0042344136	0.012535402	0.9999735	0.004907935	1.5105504e-4	7.200831e-5	1.2452566e-4	7.5310946e-4	3.237667e-4	4.2447005e-4	0.0012869455	0	0	3.302637e-5	0	0.0029074033	0	0.0014336692	0.0011981534	0	0.013141788	0.001396853	6.729799e-4	0	1.3860247e-4	0	0.006147236	0.0014455804	0.26125535	0	0.0022425447	7.417398e-5	0.002244169	0	0
EH_bin.26	0.035338275	0.02767344	0.0012942513	0.00255197	2.1752123e-5	0.0012666428	0.06584256	1.8043106e-4	1.2326203e-4	0.0016503725	1.0206765e-4	0.0010825864	0.0030664916	6.6734396e-4	3.1568465e-4	0.16233051	0.0020594797	0.005951158	0.99978083	0.0026389787	7.22282e-5	1.5728458e-4	2.0580854e-4	3.204255e-4	4.001833e-4	1.5533247e-4	0.020694077	1.8405643e-5	5.256763e-4	1.5114936e-4	5.9400027e-5	0.78876513	7.1754114e-4	8.9964544e-4	4.0603962e-4	4.2667623e-5	0.0065526874	6.347158e-4	3.3687902e-4	2.3202263e-4	3.6811284e-4	3.1903113e-4	0.0029362577	9.5960323e-4	0.11878276	5.7726786e-5	8.8625954e-4	8.268595e-4	0.001411657	3.5416917e-5	5.6053545e-5
EH_bin.27	1.9482995e-4	0.0025694964	0.0012304478	3.9313512e-5	0	4.7132774e-4	0.0015710201	0.0038857388	0	7.732381e-5	5.8210062e-5	0.0041633225	0.002838175	7.5151795e-5	9.926119e-5	0.00562509	0.0033559839	1.7484739e-4	0.020404147	0.001710898	3.8227503e-5	3.2580258e-5	0.0021368305	9.900054e-4	7.760618e-4	3.2363056e-5	0.001457858	0	4.691557e-5	1.889655e-5	0	0.014036661	1.759334e-5	0.001484791	0.0010818818	5.929607e-5	6.2119696e-5	0.0029548123	6.800586e-4	7.145937e-5	0.005882257	2.1285769e-5	4.539516e-5	0	0.0034341766	2.389219e-5	0.0046446417	1.5204121e-5	0.0030425617	0	0
EH_bin.2	1.580045e-4	0	5.311169e-4	0.0015451178	0	0	0.017666012	0	0	8.8482525e-4	0	5.5052096e-4	0.0027664648	0	0	0.0032011159	0.0012601552	0.0049596783	0.9997583	0.00187665	0	0	0	2.145535e-4	0	0	8.454627e-4	0	7.428984e-5	0	0	0.014849652	0	3.9750608e-4	5.1725685e-4	0	0.00467527	7.9833856e-4	2.2286952e-4	0	3.381851e-5	0	0.0015484442	7.56204e-4	0.004828285	0	0.0011376324	0	0.0011276532	0	0
EH_bin.30	0.01971018	0.054871954	8.3878456e-4	0.0019275879	5.3883374e-5	0.0070935665	0.006319083	0.0031992355	0.0010047454	0.0012838612	5.3883374e-5	0.0019272288	0.0038127876	0.0017350446	3.5203804e-4	0.026746629	0.0016132683	0.005017979	0.9897546	0.0016344624	1.3039776e-4	6.0708604e-5	7.360469e-4	4.8459115e-4	0.0056890068	2.5504798e-4	0.03728837	2.586402e-5	4.4435824e-4	3.3228082e-4	0.0015892003	0.66723496	0.0017224719	7.202411e-4	2.8809643e-4	6.0708604e-5	0.0052450076	0.0010130075	1.788928e-4	1.4943656e-4	0.0024416354	3.082129e-4	0.0024822275	6.2037725e-4	0.6125358	6.250472e-5	0.0019301025	6.433675e-4	9.476289e-4	8.62134e-5	8.553088e-4
EH_bin.31	0.0062095863	0.0060774023	0.0071720355	0.0022958135	0.009479139	0.20613988	0.0067597255	0.9871631	0.0020857775	0.0150214555	0.024180483	0.9858495	0.007398536	0.004829182	0.013697264	0.21251692	0.012623799	0.061905112	0.9240787	0.003049403	0.025678959	0.019266393	0.86773896	0.0012275229	0.022173028	0.0038342744	0.87780255	0.001166135	0.0059360457	0.004750624	0.010842374	0.9898176	0.0061910055	0.0045344727	0.0015078845	0.01117989	0.009426689	0.05278654	0.0014570807	0.03864592	0.987328	0.010390314	0.023407843	0.004372183	0.25820363	0.0034414858	0.9536559	0.035042144	0.008771884	0.008666749	0.0017480265
EH_bin.32	0	0	0.0053252215	0.012295918	5.315028e-4	2.1842582e-4	2.3589989e-4	1.412487e-4	0	0.0099252695	4.3685164e-4	0.005010688	0.020392235	1.0921291e-4	0	0.02924576	0.015004397	0.23441023	0.99998546	0.018592406	1.1066908e-4	5.125726e-4	0	0.0034482155	0	0.0010906729	0.004837404	0	0	3.5239366e-4	0.01778423	4.1646522e-4	0	0.0032996861	0.0025570383	0	0.036503322	0.00717456	0.002494423	3.087085e-4	7.688589e-4	0	0.020224774	0.0051461123	0.008163301	0	0.0063751214	3.654992e-4	0.0081662135	0	1.7910918e-4
EH_bin.33	0.06424591	0.003902486	9.7419485e-4	6.6400145e-4	0	0.0022194523	0.002332361	0.0013712099	5.0544e-5	2.1562722e-4	3.7092774e-5	0.0010451195	0.0012208007	0.0019190415	8.979712e-4	0.0065890625	3.9701496e-4	0.0015358854	0.9847247	7.2595855e-4	3.3424258e-5	8.7229164e-5	5.1848363e-4	2.649484e-5	6.684852e-4	6.032671e-5	0.0040565636	1.671213e-4	0.0013687641	1.0842503e-4	6.603329e-5	0.85816944	0.002229235	8.115573e-4	2.7310065e-5	0	0.0024269272	5.55984e-4	9.701187e-5	0	0.0019993412	0.0010304454	9.6155884e-4	5.0544e-5	0.0773739	4.239174e-5	5.4457085e-4	0.0011409086	3.505471e-4	3.7092774e-5	7.744645e-5
EH_bin.34	0.0015114693	0.0044063306	4.550318e-4	0.001729439	6.045877e-4	4.4150813e-4	0.003921865	5.019669e-4	0	8.718791e-4	5.059444e-4	7.692583e-4	0.002044461	3.452514e-4	4.0252812e-4	0.002629161	0.0011670134	0.0026188195	0.99763894	8.99722e-4	6.984579e-4	1.2012203e-4	2.8797466e-4	2.585408e-4	3.5718406e-4	3.3888733e-4	0.0013149782	2.2353834e-4	2.1399223e-4	3.91391e-4	5.727673e-5	0.0161409	4.5025873e-4	9.068816e-4	5.6322117e-4	7.5573465e-5	0.0036171847	8.535824e-4	2.7922407e-4	1.3762325e-4	8.9017587e-4	1.6864816e-4	0.0017564864	6.586824e-4	0.033702582	1.8614938e-4	9.2199625e-4	2.7047345e-4	0.0013213423	5.568571e-5	3.205906e-4
EH_bin.36	1.2890364e-4	6.732914e-4	3.9937114e-4	0.0013684504	3.9131464e-5	1.3696012e-4	0.0012677443	2.1292121e-4	0	8.102515e-4	4.258424e-5	8.413265e-4	0.0016872567	4.2008778e-5	4.028239e-5	0.002958454	6.980363e-4	0.0034723422	0.9986252	0.0011336616	3.6829613e-5	4.258424e-5	3.0959895e-4	5.236711e-4	1.2314902e-4	3.798054e-5	5.8582105e-4	0	4.258424e-5	1.0415875e-4	0	0.004441997	4.258424e-5	3.798054e-4	0	8.8045796e-5	0.0047757654	4.5691742e-4	1.04734216e-4	4.2008778e-5	5.5359513e-4	3.9131464e-5	0.002422698	2.5205268e-4	0.0018455089	0	8.5916586e-4	3.9706927e-5	5.167655e-4	3.4527762e-5	3.9706927e-5
EH_bin.37	0.004829524	0.007236152	0.0012995392	0.0010836768	0.0024474987	0.01900462	0.06561304	0.9585667	7.015528e-4	0.0039934544	0.0067929197	0.58551204	8.106744e-4	0.001032092	0.00339269	0.3005015	8.2813384e-4	0.44343334	0.41911113	7.900405e-4	0.0041664615	0.00506364	0.41921785	1.4245331e-4	0.008400777	5.6386116e-4	0.4829691	1.7181694e-4	0.0011245478	4.1386852e-4	0.0016336498	0.79008573	0.0015257186	7.213931e-4	3.2141277e-5	0.0033795957	0.0016507125	0.008065079	2.4641646e-4	0.0086464	0.9503842	0.0023760735	0.0020879924	4.6267564e-4	0.0549965	5.7893974e-4	0.6639983	8.5471984e-4	0.0010479643	0.0022907604	4.952137e-4
EH_bin.38	0.02556707	0.12664548	9.303368e-4	0.0015455752	9.247031e-5	0.002294274	0.16717778	0.008608287	0	0.0012761292	8.217425e-5	0.009157475	0.002947394	6.2106637e-4	5.6006707e-4	0.032451835	0.00175985	0.004994368	0.9989861	0.0018278428	1.4220225e-4	2.1660588e-4	0.006101875	4.4409063e-4	2.5817868e-4	9.363591e-5	0.037880775	8.02316e-5	5.5482186e-4	1.9698509e-4	1.4317357e-4	0.55822617	6.6827284e-4	6.1504415e-4	3.174296e-4	6.974127e-5	0.0049300664	7.022693e-4	3.2112063e-4	1.8474636e-4	0.011267197	5.691975e-4	0.0022548381	7.1198255e-4	0.3661189	9.6549884e-5	0.007869884	2.645894e-4	0.001040291	7.2655246e-5	6.8187146e-5
EH_bin.3	0.001963966	0.02810247	4.147506e-4	0.0014535246	0	0.010160848	0.003174333	0.003514537	0.0015662934	3.2475241e-4	2.1957385e-5	0.0031540021	0.0013402137	0.001609937	2.651151e-4	0.03894942	0.0010951584	0.0016470749	0.9484278	5.7658466e-4	1.8758654e-4	9.433543e-5	0.002538653	1.8379143e-4	0.27871403	1.7593015e-4	0.46011537	3.8493192e-5	5.283326e-4	8.999817e-5	0.001578492	0.6475946	0.0022223042	6.861005e-4	1.7240613e-4	2.2228463e-5	0.0019252017	3.0577692e-4	9.108248e-5	1.3093108e-4	0.004373586	2.5345868e-4	7.7745406e-4	3.3424018e-4	0.22979541	4.4185846e-5	0.0013507857	3.3478235e-4	4.5487026e-4	2.5752488e-5	0.0012052164
